,resource,resource_type,direct_access,description,experiment,case,component,stream,variable,date_range,ensemble,file_fullpath,file_basename,file_dirname,ctrl_branch_year,year_offset,sequence_order,has_ocean_bgc,grid
670,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,spFe,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.spFe.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.spFe.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
671,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,ALK,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.ALK.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.ALK.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
672,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,insitu_temp,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.insitu_temp.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.insitu_temp.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
673,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,tend_zint_100m_O2,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.tend_zint_100m_O2.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.tend_zint_100m_O2.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
674,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,ABIO_DpCO2,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.ABIO_DpCO2.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.ABIO_DpCO2.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
675,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,CaCO3_PROD_zint_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.CaCO3_PROD_zint_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.CaCO3_PROD_zint_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
676,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,RESID_S,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.RESID_S.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.RESID_S.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
677,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,sp_light_lim_Cweight_avg_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.sp_light_lim_Cweight_avg_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.sp_light_lim_Cweight_avg_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
678,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,KVMIX_M,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.KVMIX_M.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.KVMIX_M.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
679,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,ADVT_SUBM,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.ADVT_SUBM.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.ADVT_SUBM.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
680,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,ABIO_pCO2SURF,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.ABIO_pCO2SURF.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.ABIO_pCO2SURF.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
681,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,sp_loss_poc_zint,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.sp_loss_poc_zint.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.sp_loss_poc_zint.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
682,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,ECOSYS_ATM_PRESS,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.ECOSYS_ATM_PRESS.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.ECOSYS_ATM_PRESS.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
683,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,O2_PRODUCTION,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.O2_PRODUCTION.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.O2_PRODUCTION.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
684,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,XMXL,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.XMXL.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.XMXL.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
685,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,diat_P_lim_surf,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.diat_P_lim_surf.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.diat_P_lim_surf.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
686,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,pocToSed_14C,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.pocToSed_14C.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.pocToSed_14C.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
687,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,FG_ABIO_DIC,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.FG_ABIO_DIC.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.FG_ABIO_DIC.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
688,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,PO4_sp_uptake,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.PO4_sp_uptake.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.PO4_sp_uptake.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
689,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,photoC_sp_zint,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.photoC_sp_zint.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.photoC_sp_zint.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
690,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,photoNH4_diaz,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.photoNH4_diaz.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.photoNH4_diaz.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
691,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,calcToSed_14C,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.calcToSed_14C.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.calcToSed_14C.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
692,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,SUBM_ADV_TEND_TEMP,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.SUBM_ADV_TEND_TEMP.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.SUBM_ADV_TEND_TEMP.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
693,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,CISO_d14C_diaz,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.CISO_d14C_diaz.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.CISO_d14C_diaz.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
694,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,H2CO3,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.H2CO3.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.H2CO3.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
695,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,pocToSed,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.pocToSed.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.pocToSed.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
696,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,TFW_S,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.TFW_S.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.TFW_S.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
697,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,photoC_TOT_zint,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.photoC_TOT_zint.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.photoC_TOT_zint.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
698,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,FG_CO2,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.FG_CO2.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.FG_CO2.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
699,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,pCO2SURF,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.pCO2SURF.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.pCO2SURF.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
700,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,diaz_Nfix,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.diaz_Nfix.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.diaz_Nfix.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
701,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,FvPER_DI14C,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.FvPER_DI14C.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.FvPER_DI14C.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
702,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,spC,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.spC.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.spC.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
703,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,ABIO_D14Catm,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.ABIO_D14Catm.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.ABIO_D14Catm.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
704,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,SiO3_RESTORE_TEND,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.SiO3_RESTORE_TEND.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.SiO3_RESTORE_TEND.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
705,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,DOP_prod,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.DOP_prod.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.DOP_prod.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
706,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,diaz14C,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.diaz14C.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.diaz14C.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
707,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,QSW_3D,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.QSW_3D.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.QSW_3D.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
708,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,VDC_S,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.VDC_S.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.VDC_S.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
709,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,TPOWER,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.TPOWER.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.TPOWER.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
710,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,photoC_diat_zint_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.photoC_diat_zint_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.photoC_diat_zint_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
